Id,SalePrice
1461,118005.08101987073
1462,149309.6423032832
1463,179510.2158106797
1464,194648.91163792447
1465,198150.9111338815
1466,173568.8115091961
1467,178509.49884063867
1468,164427.4309682189
1469,191161.88902548444
1470,118942.19870334839
1471,181809.6387642111
1472,101250.62261403652
1473,99612.16631751788
1474,151068.2722761597
1475,113806.90412868733
1476,355768.7552643756
1477,251689.79878126262
1478,294243.67669580627
1479,280123.21930003207
1480,517880.79671547306
1481,326551.43862643064
1482,215499.381122685
1483,172791.29830924282
1484,165401.86254747992
1485,183269.67736169897
1486,196176.16296449138
1487,330692.88095062017
1488,241597.64566890238
1489,184099.27179238122
1490,230881.5617499043
1491,188543.5423092692
1492,100338.03646206352
1493,182206.0375114428
1494,313567.885551048
1495,315021.9729935271
1496,221430.33243992666
1497,177820.81807639395
1498,161166.87532854942
1499,165806.56926137873
1500,157366.8045409807
1501,169818.304571378
1502,155383.7962940066
1503,270744.60931373405
1504,244087.16443436092
1505,228381.01491351437
1506,187964.2610554582
1507,258703.1327819522
1508,203767.1794130866
1509,154861.8609377146
1510,139634.76034947822
1511,141526.50032847657
1512,171981.39499413478
1513,142322.06064054454
1514,163431.70343652388
1515,198226.55371098116
1516,146503.53605225126
1517,156339.6289886134
1518,134377.85900014933
1519,208700.01670141413
1520,124817.6340296406
1521,125529.02356540746
1522,175658.85434812008
1523,105094.06823083977
1524,105643.51695255194
1525,115499.61342663413
1526,113652.30648847639
1527,110631.81712903226
1528,138790.7188452547
1529,133821.31515901277
1530,189962.4319347565
1531,122736.73598301393
1532,98147.88340856052
1533,133624.91890830096
1534,115243.58293443409
1535,147073.15190289347
1536,106700.77947983549
1537,87874.51090820805
1538,141385.62790398896
1539,175827.11990606636
1540,109732.61000423635
1541,135069.68478336497
1542,135179.8355314825
1543,170173.20814124867
1544,83401.15789736119
1545,103126.11436847896
1546,124432.80766362588
1547,127899.46526780738
1548,114993.6633162081
1549,111472.3439524789
1550,126507.18785637135
1551,117017.45367177454
1552,133956.7155012251
1553,135897.71261712382
1554,114363.9251329571
1555,175339.2271115265
1556,108335.185224171
1557,110700.64190477935
1558,99500.3696818536
1559,93979.11611173373
1560,126813.86255408949
1561,125475.58699892015
1562,126391.23196411124
1563,115257.27892124074
1564,162514.6824039372
1565,151146.04523695094
1566,231735.32997927928
1567,91036.25164715727
1568,230090.0488089199
1569,140891.7311314445
1570,131449.91152725506
1571,120032.69055481671
1572,135851.15386966526
1573,206673.55112020564
1574,129171.59128428466
1575,224074.02379620355
1576,239463.26761892278
1577,176287.89517508866
1578,143739.555075734
1579,144279.17046348267
1580,196178.36075658497
1581,141957.00371368878
1582,127215.01964599935
1583,318609.8008012256
1584,228533.7836431675
1585,138981.74013991305
1586,82620.236554683
1587,99859.46963035956
1588,130603.03906994557
1589,102514.63760843252
1590,128954.43436351666
1591,92207.46693437772
1592,121458.8471146716
1593,121863.71309149725
1594,117974.08962033848
1595,119279.42516948868
1596,218773.4024835625
1597,176829.47287567382
1598,188410.82245499303
1599,159784.22429379367
1600,161544.4969732704
1601,70021.16554701686
1602,110216.59786161408
1603,81101.58723071916
1604,242837.08492009446
1605,244761.401169031
1606,166882.2951206825
1607,181737.41425853918
1608,218118.97665610164
1609,183285.68687633643
1610,156198.83768936098
1611,144236.0558125878
1612,166769.833074728
1613,170877.53302381616
1614,116423.04295199152
1615,87789.69126852321
1616,84948.42216783107
1617,92132.71114657893
1618,120480.52050950093
1619,134201.30727789234
1620,187930.06498998174
1621,137285.48110153084
1622,137996.65632600666
1623,258599.96400644616
1624,204862.51115589836
1625,115908.02588682518
1626,173620.0043920022
1627,194274.34045745753
1628,276207.56359361246
1629,175800.32814234795
1630,349253.9111062534
1631,213396.48465711353
1632,237763.72839090225
1633,170922.42250680077
1634,183845.85656782528
1635,178532.4476250876
1636,160079.61987219486
1637,194418.32699352034
1638,198483.7392427315
1639,186267.4890358499
1640,249569.68980063812
1641,188104.23991749022
1642,231047.22958317128
1643,226091.21478619613
1644,234100.06547836468
1645,224022.21506644445
1646,163724.0356669777
1647,166230.13644929748
1648,127641.68166948184
1649,125655.60096206806
1650,118214.194031838
1651,121549.28401940034
1652,102172.00105265366
1653,102125.40974453925
1654,149948.72357690157
1655,143174.5320979175
1656,145561.7068341637
1657,152094.89213973444
1658,147130.05157074574
1659,122284.10840997813
1660,145656.19246052275
1661,490940.51186180866
1662,390877.5192149487
1663,369501.0143294838
1664,544903.3246625352
1665,306935.19658338063
1666,344338.1703367087
1667,365134.63689247385
1668,338340.6593993651
1669,297287.79674821
1670,345007.9170425639
1671,276005.6698794499
1672,463279.01057248085
1673,312261.4175262954
1674,256944.39628293345
1675,203404.97567032053
1676,202801.63694635578
1677,229774.22573562196
1678,478018.2785213594
1679,380834.58008212986
1680,308650.2237948941
1681,245556.25339901785
1682,315076.5792936446
1683,203588.21241343458
1684,186536.07586849874
1685,172693.4818184052
1686,173218.0688530838
1687,171143.33174136883
1688,193018.33673995704
1689,194862.60773034816
1690,199067.52357038984
1691,188626.4172570226
1692,255359.23077098248
1693,168084.83821615917
1694,178350.4257867022
1695,168523.78999842948
1696,271987.4448812261
1697,168632.6926935332
1698,398826.3616795691
1699,332163.2324964105
1700,262393.7748759073
1701,288247.800974643
1702,249163.53527579457
1703,252294.81670862125
1704,282679.077273531
1705,226575.78914991787
1706,438194.9620014593
1707,198370.17081619657
1708,201079.8903560132
1709,276899.44030483667
1710,217791.80178255567
1711,267307.4884157941
1712,249914.7991496463
1713,277888.6255803984
1714,221784.84846212613
1715,200570.93504693455
1716,173189.1789675958
1717,172606.6356549473
1718,134665.07712983814
1719,197995.33149448436
1720,232420.0519632074
1721,169947.70497844633
1722,130135.25625943001
1723,162559.25465063017
1724,197128.31191259006
1725,221163.55935588013
1726,177556.99081507063
1727,154132.5050072134
1728,180942.9545859487
1729,149461.17030080192
1730,150811.22764752115
1731,119092.74442901417
1732,122625.23626553158
1733,113172.32449280744
1734,119486.19503774778
1735,125284.2385801539
1736,109946.15770863023
1737,336845.2927315645
1738,251780.5143628677
1739,287886.0299265184
1740,208327.74083844936
1741,186946.43976855444
1742,168600.77939401436
1743,182840.99303433357
1744,284731.97833111696
1745,208393.5159135643
1746,210820.68833236294
1747,221644.5072860349
1748,226619.53659219373
1749,161667.0078826115
1750,142285.83915264902
1751,251521.90035215206
1752,111091.39508295334
1753,147714.22325694028
1754,219936.23313933783
1755,165089.27104467692
1756,122945.8745389682
1757,107883.31439519019
1758,143035.26445646977
1759,157971.78319969596
1760,171138.61613911556
1761,166031.3757499288
1762,162084.3236623009
1763,163250.51411638735
1764,110592.60380386554
1765,169393.60734848445
1766,187725.63721781422
1767,226191.1558750425
1768,127344.02924688146
1769,162146.47830752892
1770,141258.74742715445
1771,120332.5105911477
1772,132977.4190648909
1773,127615.23489288626
1774,146023.63182213507
1775,120724.0545083109
1776,120898.08293223247
1777,103809.2503443859
1778,131425.61517468176
1779,110916.87771553674
1780,172099.66617507042
1781,116828.04659944236
1782,87651.05875162876
1783,143371.8397556191
1784,106103.12383971068
1785,112317.2632075556
1786,148243.13268776648
1787,153464.5184305526
1788,70204.07973057254
1789,95824.46852896412
1790,91346.68813429245
1791,197463.72925361592
1792,145516.96704909136
1793,144277.6041405047
1794,144716.4297475746
1795,122868.04096478046
1796,111547.94293477455
1797,127552.56265325185
1798,111036.52565468685
1799,102154.10035202747
1800,115043.64074689402
1801,123739.51108690187
1802,141880.6261834377
1803,146739.84086294775
1804,131618.26652262307
1805,133256.0782760179
1806,123025.14861709294
1807,130298.18840145355
1808,120782.5638341882
1809,113791.1846657815
1810,129752.63372269654
1811,85500.64776326426
1812,92493.2008204875
1813,111701.25569655548
1814,91570.54682443985
1815,64361.355654535866
1816,89511.11076681971
1817,113677.41782838068
1818,134813.9154468067
1819,128427.84705665839
1820,79040.4392007568
1821,109782.09099223146
1822,145303.88266011284
1823,62877.154554538494
1824,116330.52833221482
1825,127710.57983816476
1826,96894.97039148165
1827,105143.09452613443
1828,122333.46779293234
1829,129286.5553598169
1830,133917.7556796913
1831,144136.72116485142
1832,105701.8842497262
1833,126338.7513329903
1834,122733.42427533538
1835,134955.47656149173
1836,110915.05284250388
1837,92281.27034077406
1838,116442.00534060248
1839,96281.8509727316
1840,138439.12708593826
1841,123720.68969351292
1842,98800.39692897371
1843,129653.08375501905
1844,128620.10578067046
1845,139838.28909279808
1846,147736.18313184724
1847,164669.7878085463
1848,65259.81880381105
1849,106198.34025757271
1850,111457.46228516754
1851,130355.8347618388
1852,117783.12090564382
1853,124101.58284426741
1854,161600.61816406646
1855,151024.8883148367
1856,225162.94225509863
1857,160739.89154173105
1858,142036.84084691017
1859,119601.92487006017
1860,158621.8769908724
1861,119118.94038949344
1862,319591.18313655525
1863,314747.2605111513
1864,314760.52111910237
1865,309750.9160782827
1866,304830.9393891272
1867,230794.44030725345
1868,283829.36799436924
1869,207401.4186633068
1870,224177.87837097255
1871,234590.7783225947
1872,174493.5147947381
1873,229397.04862132325
1874,142834.89781031228
1875,194322.25807631266
1876,197415.51579302695
1877,208479.58512392445
1878,206193.33392971734
1879,123315.14987994265
1880,133720.8883063566
1881,251475.51327548505
1882,243902.64535538424
1883,185045.14369745602
1884,199403.40216398475
1885,234841.2926285954
1886,271160.252087487
1887,219254.52802237624
1888,284953.16535559867
1889,171702.72014161345
1890,118938.1179959137
1891,127193.75933172459
1892,98930.57134347368
1893,123278.39003976237
1894,120112.98337636038
1895,133377.6938896767
1896,120544.26617709849
1897,125369.61823225339
1898,117537.81000921912
1899,150226.964374751
1900,147245.8360360344
1901,157185.86865795933
1902,147281.0209902601
1903,202375.59434301348
1904,134169.18511071577
1905,181683.86552275694
1906,154349.09732378295
1907,199843.45788215363
1908,120071.02948543882
1909,139221.3651796359
1910,125727.48251029305
1911,193348.2338975905
1912,292510.6087327963
1913,146545.03704318128
1914,68388.48491706235
1915,247696.41580666727
1916,70358.93706417098
1917,244225.39366073627
1918,139560.23767032166
1919,173039.75475961188
1920,162222.43123484345
1921,381460.19989674893
1922,290801.10175881267
1923,218775.820309046
1924,251185.34346250037
1925,215101.36879129283
1926,359425.74813264847
1927,124874.59496079962
1928,165412.73628004553
1929,112170.36511869005
1930,129016.45010526887
1931,141801.7188636602
1932,136329.7841738103
1933,158732.3856093446
1934,184916.67216064566
1935,171983.07452185522
1936,179371.63164451226
1937,181851.4156175518
1938,166913.14760325445
1939,241419.7849641573
1940,194771.43025700818
1941,175612.29714900185
1942,179664.33107641252
1943,207668.98420148564
1944,323478.0426176521
1945,333523.39284896426
1946,171960.29763816428
1947,290911.0969755298
1948,173236.6574423855
1949,228319.68130901598
1950,179119.9981311585
1951,256879.47078007448
1952,227843.0815074537
1953,175692.02021313822
1954,191865.49138224416
1955,136887.5296159716
1956,348601.4317952103
1957,161121.27325626343
1958,301190.42470594007
1959,136862.91748160034
1960,104033.19520566205
1961,120379.55616814784
1962,102699.56437807245
1963,107134.35181420927
1964,107726.42874253792
1965,142370.2053561761
1966,133152.06932808954
1967,286841.99638438004
1968,432275.6681670138
1969,359534.07046593656
1970,441541.4245764193
1971,485684.28014612466
1972,389480.94666967075
1973,278373.0217390215
1974,331713.3533597766
1975,526453.6317070655
1976,289691.59941265173
1977,373277.23519136483
1978,353960.46398102096
1979,318073.49164315837
1980,216342.3705727457
1981,343171.7159028181
1982,232937.36919781644
1983,214839.21953735864
1984,188821.1594415712
1985,229357.6386309007
1986,222244.2556645096
1987,177332.53872346348
1988,179031.89060085992
1989,194704.31244352952
1990,212237.97469036642
1991,226930.06858225426
1992,211662.6892320656
1993,177619.34847398705
1994,230951.03417635337
1995,187335.85542963454
1996,265819.939774474
1997,322723.58532698255
1998,342756.1134378059
1999,299500.38076354034
2000,307437.7719724817
2001,293668.8091412406
2002,243304.40790562952
2003,258475.94778842694
2004,275894.8657416477
2005,225359.88351058358
2006,210235.01856114616
2007,251848.64373393962
2008,200289.37341797727
2009,185760.381043346
2010,189512.46574309515
2011,140935.87627747134
2012,170311.1034552146
2013,167267.69623269452
2014,177872.39235506477
2015,183074.29384021147
2016,183802.1253120456
2017,189493.63639360524
2018,121942.43705050048
2019,136942.997249922
2020,109436.47158907594
2021,106078.01723102602
2022,193443.24140027253
2023,147701.372371434
2024,297528.8342841797
2025,386587.5518638299
2026,172553.0785791768
2027,160368.83415397568
2028,167293.21724766472
2029,169186.55237032255
2030,259695.67561112333
2031,233386.80776963176
2032,243292.19457753707
2033,252156.79627504197
2034,177170.45561206722
2035,219515.44787719887
2036,210926.089316438
2037,215147.0190846714
2038,298760.11219734885
2039,198992.7897497
2040,332559.16085928003
2041,271445.2125218512
2042,206086.97110017537
2043,177194.84068287787
2044,193439.87244787603
2045,201347.13557553815
2046,145584.4186278255
2047,139185.2647951374
2048,137073.0810925464
2049,147161.65328964213
2050,168067.12744887677
2051,103846.69013845744
2052,129104.72985112602
2053,141924.99548027583
2054,86846.407621061
2055,144847.47372378648
2056,138712.72571409927
2057,114074.05132175646
2058,201292.69569967603
2059,138314.9417545612
2060,174578.01550569307
2061,171260.55305995356
2062,122487.75090077451
2063,104919.56894212402
2064,132545.3083913141
2065,110320.27826626776
2066,161466.0869906056
2067,132663.7049999127
2068,144198.55192058414
2069,78568.93856628468
2070,100335.98372691413
2071,97914.1486360948
2072,150705.49068865794
2073,134555.5245663287
2074,176434.54088903446
2075,136878.71106515828
2076,115994.26408521489
2077,133497.55600480954
2078,118819.28681087008
2079,129947.64681621207
2080,110448.2159171326
2081,120530.04779758755
2082,125510.90566744881
2083,133243.76220979466
2084,100454.48321045334
2085,115810.08727744782
2086,112914.3256245613
2087,123520.17261186399
2088,110102.33590504962
2089,86942.42353746614
2090,128366.12423564406
2091,102827.51784024294
2092,128254.77000198736
2093,118233.2282255454
2094,119986.67401055443
2095,133422.48686673396
2096,83517.09769628542
2097,96975.39648912674
2098,134813.27991263944
2099,65314.06686789437
2100,103814.48887179475
2101,122022.2573343885
2102,120513.93878999254
2103,102714.1638670383
2104,135823.75697820005
2105,117813.5637839309
2106,81668.25493339162
2107,193544.864152691
2108,103900.64491180598
2109,105614.56176755007
2110,122262.3719033435
2111,129952.07763160962
2112,125745.81125353649
2113,118275.46083873519
2114,115763.21440574319
2115,141530.15488901106
2116,116687.54363278812
2117,136653.2630233404
2118,107042.61247056472
2119,101436.27631627463
2120,116077.14812843164
2121,91369.03233671233
2122,94999.4245900455
2123,88215.46861876083
2124,153283.48646196057
2125,131657.12633979684
2126,156221.09392477237
2127,146974.135895333
2128,113949.11306154919
2129,93470.02323261679
2130,114466.91874268795
2131,142296.3469082568
2132,112667.0893535771
2133,111757.62141039433
2134,111719.071956716
2135,97511.10240645176
2136,74641.95334254182
2137,111840.86668654854
2138,132838.37900193382
2139,147422.0478501801
2140,136894.84237785288
2141,136050.5889638701
2142,116098.30724260953
2143,135143.13837900342
2144,129154.15544078298
2145,135687.49409127797
2146,141240.3144214987
2147,182555.78631951832
2148,136854.13323521466
2149,136927.69128127585
2150,212392.48347852431
2151,113727.42781565838
2152,154605.78489522458
2153,170090.48344993783
