Id,SalePrice
1461,117614.40739800995
1462,148693.00600555041
1463,188454.171082905
1464,196531.54949084285
1465,177254.61651256096
1466,177060.61173902822
1467,176516.2124879688
1468,168762.31427762177
1469,184460.02893403583
1470,122215.20269394452
1471,189534.82680482554
1472,103200.19872204066
1473,105543.35943918329
1474,149816.00515753523
1475,105511.10372414351
1476,338594.0465193709
1477,236968.00574103708
1478,273187.4533066404
1479,269359.66764693276
1480,527575.755159844
1481,312197.2995020318
1482,199810.47138933084
1483,178165.33952767958
1484,164370.43798039103
1485,182933.41425925354
1486,196767.59288076064
1487,317362.55044698424
1488,234689.21998487602
1489,178992.40494120697
1490,237004.6030544344
1491,190103.53096766793
1492,97942.1297108711
1493,196355.2378421754
1494,296690.5443874845
1495,289595.21274394344
1496,219495.86895140377
1497,168790.1857343611
1498,153523.56768556032
1499,157561.61060551615
1500,156781.79885990202
1501,175099.73215736204
1502,147271.49198697228
1503,264906.0689689231
1504,230123.21015816892
1505,222909.3886667009
1506,188177.3085384427
1507,265790.13083528855
1508,209965.5282973859
1509,150212.95797907066
1510,143641.85153164156
1511,144394.55786732913
1512,177887.68244641906
1513,140088.81888605497
1514,161453.36210788856
1515,211038.43777991057
1516,145010.5769765849
1517,154606.30388791283
1518,133635.55155944393
1519,217991.46590989927
1520,124401.40713730424
1521,124459.85603963163
1522,179557.9774370696
1523,105187.1405173898
1524,102996.31399499459
1525,113010.59794445848
1526,110687.59431749805
1527,110256.81075066938
1528,129960.47123284779
1529,135130.37394360933
1530,191316.18624964738
1531,133173.99008703718
1532,97072.33722746633
1533,139964.5543232131
1534,113228.45543262352
1535,150167.11282694738
1536,108127.79970191866
1537,99822.72276498246
1538,138066.12790221113
1539,163251.0504730073
1540,109320.75669291859
1541,133434.17872409016
1542,138493.9702535921
1543,170674.07080905858
1544,86990.94645777118
1545,99706.79241020403
1546,126794.1797837467
1547,133858.40261990277
1548,112732.10495525088
1549,111657.32345211682
1550,130274.31179054303
1551,112489.17039865084
1552,144786.1181375418
1553,133487.21672684993
1554,110685.226184304
1555,177138.66028587814
1556,104088.64153849933
1557,105858.14266596081
1558,95807.2376967503
1559,101425.8123489523
1560,120497.45997044341
1561,130795.21244456677
1562,126715.87506087827
1563,113426.33694985673
1564,171377.64787430307
1565,156163.07376624478
1566,225050.7007796448
1567,91956.63839078383
1568,234252.43400392422
1569,156874.9019245297
1570,131080.76883293275
1571,123193.22837870906
1572,136792.53255614833
1573,219153.4522791056
1574,131135.3015789661
1575,223702.9616266893
1576,255810.02421109568
1577,176528.50503791397
1578,132746.3805399239
1579,142766.33745262443
1580,193495.66968819604
1581,143562.1844321583
1582,122375.21212552175
1583,320341.92240282125
1584,230434.32397018807
1585,141440.80673657104
1586,87823.3679116913
1587,98022.9435444021
1588,134921.17057009574
1589,108856.9280775663
1590,128008.86708133278
1591,93923.07563922195
1592,127152.95592438521
1593,114970.68681415335
1594,118580.6424518023
1595,113798.78158299247
1596,210156.66616595807
1597,171633.9108633456
1598,180762.81301633574
1599,154245.0393174805
1600,159512.28101545954
1601,76715.10354471243
1602,109734.31571196589
1603,84937.28920568194
1604,242496.1428728304
1605,243407.5351364001
1606,166287.22507281724
1607,183729.18345686476
1608,218238.36439264697
1609,178789.83106715165
1610,158976.18384288577
1611,146909.85629393888
1612,182027.81979000435
1613,183930.58221072887
1614,126466.6568441043
1615,93424.28424333743
1616,90201.92416191741
1617,99372.8481136396
1618,117605.70696091467
1619,134354.16818674732
1620,200169.52934622462
1621,140839.30203439007
1622,140469.55334891938
1623,264310.01572866243
1624,219704.86134752166
1625,109406.0172210863
1626,180456.17918841145
1627,197674.28575228536
1628,271559.0349864432
1629,172418.6059864848
1630,332056.10361986025
1631,191644.99696674786
1632,216508.302347555
1633,169736.58533969344
1634,193132.8061008858
1635,182387.77358438045
1636,161095.20965838333
1637,201035.05788617444
1638,195167.8354885872
1639,186994.03000986026
1640,245436.11570020113
1641,189602.76548137132
1642,227730.72727372657
1643,214624.72697006623
1644,221056.5266931685
1645,236323.0960123009
1646,161303.68070784284
1647,155873.75451768428
1648,131492.90313263354
1649,128858.7425390033
1650,121050.38984855029
1651,125681.60128409041
1652,105307.3717067247
1653,104818.70935446024
1654,152999.396276019
1655,140507.0603766369
1656,147355.4050325704
1657,155518.25943840202
1658,152765.40912936756
1659,113221.09682643505
1660,153432.9813394867
1661,491240.3909958639
1662,356959.47955818864
1663,346816.74527515913
1664,522934.7712637578
1665,284715.4111724578
1666,332754.74336641474
1667,348732.8570458659
1668,316124.7927193978
1669,267510.3419364665
1670,320358.31297213037
1671,269724.2364785636
1672,440715.85628628865
1673,300246.21966731176
1674,242965.43610276506
1675,201840.12175335924
1676,201757.79286270274
1677,220427.70274272322
1678,457884.10823648475
1679,373840.1080331802
1680,288180.168523003
1681,225813.08053561192
1682,299272.24703041016
1683,194962.6102685693
1684,188047.31346482536
1685,180707.08344421926
1686,173638.95127680834
1687,169890.29721229887
1688,195835.60475756213
1689,195900.00820778593
1690,200900.2361909026
1691,189347.88955262167
1692,253318.86454522534
1693,166107.79104578219
1694,183414.6154136478
1695,164204.50465945317
1696,278029.311878363
1697,162926.58664361286
1698,377430.1801618731
1699,323529.7325438694
1700,254953.33168412518
1701,268126.53418027225
1702,243482.20956228438
1703,251341.8811014215
1704,275768.3093567442
1705,220407.16122671016
1706,431297.7100270239
1707,198291.190844836
1708,196408.754988661
1709,257091.34987830214
1710,209222.51158634934
1711,260681.97948810848
1712,245207.38182963227
1713,275113.3624673617
1714,215861.72867948483
1715,195261.96199863145
1716,171977.98430112057
1717,172309.2574237024
1718,132265.94666409327
1719,199280.54209095682
1720,227740.48938206906
1721,166725.67912530966
1722,131762.68848175576
1723,168542.57019882216
1724,202564.78245149725
1725,225322.88698514752
1726,183186.4653257402
1727,158368.63723767758
1728,178724.98472516355
1729,149496.71369756456
1730,142087.34475911272
1731,119630.97043564104
1732,122686.05741864949
1733,110988.687524283
1734,119590.51973649966
1735,126740.81244816708
1736,109335.78633786393
1737,324418.4146101595
1738,237591.70367661098
1739,286438.76279503264
1740,223692.58841149448
1741,192152.75278273918
1742,168763.21595967485
1743,175094.5578928383
1744,278707.3211522082
1745,202864.99200446228
1746,190006.81142432013
1747,216362.96213455778
1748,230461.15096443208
1749,166405.57701037914
1750,133711.361365746
1751,250963.8869985022
1752,110641.77151963396
1753,152171.3539754213
1754,214587.95123563244
1755,168092.9399715285
1756,129747.99646377789
1757,104831.01752402667
1758,153153.37539058414
1759,163385.46548950003
1760,180320.19578311613
1761,172849.78092117872
1762,171268.24477052974
1763,162099.1070981153
1764,109483.71681964963
1765,170506.5269551925
1766,188066.7705923209
1767,232780.75934586223
1768,127862.92952743926
1769,158607.75397958924
1770,140122.15706618864
1771,120627.74479631548
1772,132147.52198487753
1773,135295.51100888458
1774,150147.5216494188
1775,115727.65278271766
1776,118401.80124852553
1777,98312.63415205236
1778,131129.24981281144
1779,112039.11939114377
1780,162522.62737390067
1781,114757.59463329031
1782,92739.63479085438
1783,148521.47235050754
1784,107522.38937329967
1785,108405.9045559494
1786,158019.9534213497
1787,147542.36814459815
1788,75395.66977014008
1789,97044.82178663931
1790,94524.19978790825
1791,204778.25968558286
1792,144603.36946282483
1793,139437.76002655269
1794,144274.52593356528
1795,117065.67645992203
1796,109815.37570907555
1797,126415.45328815143
1798,109960.61803440568
1799,98410.41858846808
1800,115264.80880890721
1801,126994.32062897246
1802,134632.10461950928
1803,147209.87316141985
1804,132709.73188095703
1805,129147.23790418386
1806,119855.4113523876
1807,130805.88578537368
1808,121050.38139328476
1809,116094.90418301694
1810,132818.55417163798
1811,86387.30902561918
1812,94259.25298644551
1813,113504.58601563587
1814,92500.69439080669
1815,71694.65489729268
1816,89978.23415147245
1817,120772.03329635957
1818,130719.24487369567
1819,123457.3584441455
1820,80235.03824373324
1821,103943.7954673188
1822,145860.50122431858
1823,69128.64250457005
1824,115347.334849799
1825,128209.91970759317
1826,98713.38983779529
1827,105229.98054072086
1828,126045.91782405628
1829,133333.23667145922
1830,135299.82408152218
1831,135985.23481077555
1832,107990.25838247333
1833,129437.45292383686
1834,118932.81607653023
1835,133093.99836598596
1836,110207.65848290078
1837,96564.19360640887
1838,117565.32319846953
1839,97808.35126382919
1840,147047.13059884787
1841,125603.01380246117
1842,101128.7989715578
1843,135664.8989339733
1844,130921.78960284994
1845,141892.7019371326
1846,147018.83819023552
1847,166622.83785128273
1848,71118.90241575599
1849,110917.56408385516
1850,111641.40089810581
1851,127135.08388556134
1852,119387.07375282401
1853,134886.33312858627
1854,155725.89081149726
1855,153097.32103388576
1856,229978.48842090793
1857,152372.42584240102
